EmployeeID,Days_Worked,Absences,Long_Days,Avg_Work_Hours
4145,243,18,7,7.5375743026977595
4146,244,17,5,7.313956056466302
4147,230,31,10,7.488528985507246
4148,240,21,41,7.731271990740741
4149,232,29,0,5.986141044061302
4150,231,30,231,9.328113275613275
4151,240,21,0,6.417208333333334
4152,226,35,0,6.4703896263520155
4153,234,27,226,8.586371082621083
4154,239,22,0,6.697658066015806
4155,237,24,225,8.490649320206282
4156,244,17,244,9.49848816029144
4157,229,32,0,6.415852741387676
4158,241,20,1,7.343237667127708
4159,235,26,235,10.021274231678488
4160,233,28,0,6.38853481163567
4161,230,31,114,7.987472222222221
4162,234,27,60,7.807432336182336
4163,232,29,13,7.5059746168582375
4164,248,13,248,10.701363127240143
4165,236,25,0,6.289178436911488
4166,231,30,19,7.597329244829244
4167,229,32,229,10.496136584182436
4168,234,27,124,8.015278964862299
4169,239,22,239,10.699560669456067
4170,231,30,231,9.981459836459836
4171,236,25,122,8.030597928436912
4172,247,14,247,9.70982456140351
4173,232,29,0,6.899938936781609
4174,234,27,0,6.495408357075024
4175,240,21,0,6.1428113425925925
4176,228,33,0,5.9861622807017545
4177,238,23,63,7.79967320261438
4178,245,16,15,7.515122448979591
4179,234,27,234,9.541501661918328
4180,229,32,0,6.92253032508491
4181,243,18,0,7.089795381801555
4182,240,21,132,8.047628472222222
4183,235,26,0,6.498398345153665
4184,241,20,228,8.49551521438451
4185,239,22,0,6.059143421664341
4186,241,20,0,6.5079414476717385
4187,245,16,245,9.683534013605442
4188,234,27,0,6.5083962488129155
4189,229,32,229,8.930534934497816
4190,233,28,0,7.090280162136385
4191,237,24,237,9.11446905766526
4192,239,22,0,6.563536727103673
4193,241,20,0,6.195321576763486
4194,239,22,20,7.592880055788005
4195,231,30,36,7.717430254930254
4196,228,33,0,6.806234161793372
4197,232,29,0,6.819847940613027
4198,238,23,0,5.989205182072829
4199,241,20,73,7.813032503457815
4200,227,34,0,6.091138032305433
4201,236,25,236,9.277514124293786
4202,241,20,0,6.892216459197787
4203,235,26,235,9.344940898345154
4204,232,29,232,10.719073275862069
4205,239,22,239,9.40453509995351
4206,236,25,236,9.5451777306968
4207,233,28,233,10.211988555078685
4208,239,22,187,8.229783821478382
4209,234,27,0,6.509724596391263
4210,231,30,230,8.808449975949976
4211,235,26,0,6.109294326241135
4212,229,32,3,7.374041727316836
4213,231,30,150,8.126881914381915
4214,239,22,0,6.234996513249651
4215,241,20,241,9.482685569386813
4216,244,17,0,6.880628415300546
4217,229,32,0,5.989278262979136
4218,240,21,149,8.108733796296297
4219,232,29,1,7.219032567049809
4220,230,31,0,6.76187922705314
4221,227,34,0,6.108751835535977
4222,246,15,246,8.89545844625113
4223,239,22,0,6.798518131101813
4224,244,17,66,7.813715846994535
4225,226,35,0,6.348673795476893
4226,241,20,11,7.515204011065007
4227,236,25,2,7.206301789077213
4228,230,31,0,6.118682367149759
4229,237,24,0,5.999399906235349
4230,238,23,238,8.909158496732028
4231,231,30,0,6.56862073112073
4232,244,17,244,10.306561930783241
4233,239,22,239,9.17510808926081
4234,236,25,78,7.8793479284369115
4235,232,29,0,6.696436781609195
4236,238,23,238,8.80858660130719
4237,239,22,108,7.978471641097165
4238,242,19,0,6.30531795224977
4239,231,30,0,6.401212121212121
4240,243,18,0,6.7253349336991315
4241,240,21,17,7.587324074074074
4242,227,34,0,6.169058981889378
4243,243,18,9,7.406232281664381
4244,237,24,237,10.09669596812002
4245,239,22,143,8.090893770339378
4246,245,16,245,8.994402494331066
4247,239,22,7,7.266617852161785
4248,230,31,24,7.627571256038647
4249,239,22,56,7.8056066945606695
4250,236,25,0,5.9833804143126175
4251,240,21,0,7.1178888888888885
4252,228,33,0,6.73713693957115
4253,243,18,243,10.096624371284866
4254,233,28,121,8.000715307582261
4255,241,20,241,10.71681765790687
4256,234,27,15,7.607830009496676
4257,241,20,49,7.75264407561088
4258,233,28,1,7.205767763471626
4259,244,17,244,9.57719489981785
4260,242,19,235,8.478968089990818
4261,229,32,38,7.685013343037361
4262,240,21,0,6.2889583333333325
4263,231,30,9,7.503041125541126
4264,235,26,165,8.177102836879433
4265,239,22,146,8.07852859135286
4266,231,30,0,6.51509139009139
4267,230,31,0,6.020694444444445
4268,233,28,0,6.211864568431092
4269,231,30,72,7.862405002405002
4270,235,26,121,8.021531914893616
4271,244,17,12,7.500177595628415
4272,238,23,236,8.757728758169934
4273,237,24,81,7.892903187998125
4274,239,22,0,6.676623663412366
4275,244,17,244,8.992446493624772
4276,243,18,0,6.678879743941473
4277,242,19,220,8.390953856749311
4278,244,17,38,7.695775273224044
4279,237,24,27,7.626250586029068
4280,241,20,241,9.407780082987552
4281,228,33,0,6.380174220272904
4282,244,17,0,7.225774134790528
4283,237,24,118,7.994240506329114
4284,234,27,0,7.110352564102564
4285,228,33,209,8.409509015594542
4286,228,33,152,8.12291910331384
4287,242,19,87,7.873234618916436
4288,234,27,0,6.7485386989553655
4289,233,28,0,7.19089890319504
4290,241,20,90,7.905141770401106
4291,233,28,64,7.824501669051026
4292,236,25,236,10.019050141242937
4293,230,31,80,7.873010869565218
4294,243,18,8,7.431106538637403
4295,243,18,243,10.42669295839049
4296,242,19,0,6.679929981634527
4297,229,32,0,6.497091217855409
4298,240,21,0,6.717123842592593
4299,231,30,0,6.389748677248678
4300,240,21,2,7.291085648148148
4301,240,21,124,8.00730787037037
4302,226,35,0,6.3915671091445425
4303,237,24,0,7.00086966713549
4304,239,22,7,7.405430032543003
4305,235,26,235,10.895969267139481
4306,234,27,0,6.787682811016144
4307,245,16,98,7.9063129251700675
4308,230,31,0,6.079574879227054
4309,230,31,22,7.573345410628019
4310,240,21,240,10.002300925925926
4311,238,23,0,6.209419934640523
4312,238,23,0,7.023323996265173
4313,230,31,35,7.6878176328502414
4314,237,24,0,6.283424753867791
4315,232,29,0,6.481372126436781
4316,238,23,238,10.911611811391223
4317,248,13,248,10.577804659498208
4318,240,21,0,6.260163194444444
4319,235,26,0,6.183946808510638
4320,236,25,0,6.8905061205273075
4321,227,34,0,6.283979441997063
4322,231,30,0,6.908863636363637
4323,238,23,238,8.91656512605042
4324,237,24,6,7.487804735114862
4325,237,24,4,7.3757114392873895
4326,233,28,0,6.768581306628517
4327,231,30,144,8.1273556998557
4328,233,28,192,8.299431330472103
4329,238,23,0,6.815491363211952
4330,228,33,0,7.2163328460038985
4331,244,17,0,6.874954462659381
4332,230,31,88,7.907437198067633
4333,245,16,245,10.40992290249433
4334,228,33,0,6.19154970760234
4335,235,26,235,10.125495271867614
4336,230,31,0,6.774787439613526
4337,238,23,0,6.100402661064425
4338,241,20,14,7.518541954817889
4339,236,25,0,6.1997328154425615
4340,239,22,0,6.076173872617387
4341,235,26,0,6.798693853427896
4342,233,28,5,7.402082737243682
4343,227,34,0,6.283778756730298
4344,235,26,12,7.48798463356974
4345,242,19,242,8.99865587695133
4346,231,30,116,8.022017797017797
4347,233,28,0,6.252302098235575
4348,241,20,241,10.093918856615952
4349,240,21,0,6.084731481481482
4350,239,22,0,6.387923059042306
4351,235,26,0,6.297548463356974
4352,234,27,4,7.292095204178538
4353,240,21,0,6.508089120370371
4354,247,14,247,9.578439046333784
4355,238,23,238,10.523336834733895
4356,246,15,246,10.387393857271906
4357,229,32,206,8.37882823871907
4358,227,34,0,6.695554331864905
4359,229,32,215,8.511136584182436
4360,243,18,13,7.498819158664837
4361,230,31,0,6.102570048309179
4362,232,29,0,6.036308668582375
4363,230,31,52,7.797340579710145
4364,238,23,116,7.963074229691877
4365,235,26,0,6.196217494089835
4366,233,28,0,6.716984978540772
4367,233,28,225,8.49334167858846
4368,243,18,243,9.079756515775033
4369,230,31,0,6.992415458937198
4370,238,23,62,7.816956115779645
4371,235,26,0,6.608641843971631
4372,243,18,0,6.409974851394604
4373,242,19,20,7.5909802571166205
4374,243,18,9,7.464012345679013
4375,247,14,247,10.10788686459739
4376,238,23,1,6.9217973856209145
4377,230,31,0,5.996345410628019
4378,232,29,0,6.164645593869731
4379,235,26,1,7.017593380614657
4380,238,23,0,6.299962651727357
4381,232,29,0,6.029894636015325
4382,239,22,215,8.406493491399349
4383,242,19,4,7.407588383838384
4384,227,34,0,6.3959226627508565
4385,230,31,0,6.698972222222221
4386,232,29,41,7.743357279693487
4387,233,28,233,10.915240820219362
4388,237,24,237,9.265778246601032
4389,230,31,0,7.096989130434782
4390,244,17,243,8.808812613843351
4391,237,24,129,8.046774496015002
4392,240,21,240,10.176452546296296
4393,240,21,0,6.312204861111111
4394,227,34,0,6.141971365638766
4395,243,18,0,6.131716963877458
4396,238,23,8,7.400905695611578
4397,231,30,0,6.931283068783069
4398,241,20,1,7.298196173351775
4399,227,34,0,6.778947626040137
4400,227,34,0,6.414911894273128
4401,244,17,26,7.610144581056466
4402,244,17,123,7.992223360655737
4403,238,23,1,7.111666666666666
4404,230,31,5,7.392469806763285
4405,243,18,5,7.292814357567444
4406,243,18,237,8.522277091906721
4407,241,20,0,6.0929541263254965
4408,231,30,41,7.706631794131794
4409,241,20,241,9.492594513600737
4410,232,29,0,6.988947557471265
